Objects
300
,,Global Angle abb4400_tcp:abb4400_tcp,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
369,0,0.725398,2.037570,0.029304,42.214939,-1034.847534,2034.247192
370,0,0.725446,2.037557,0.029311,42.213932,-1034.843262,2034.249023
371,0,0.725408,2.037576,0.029320,42.215439,-1034.848022,2034.249512
372,0,0.725410,2.037584,0.029302,42.215126,-1034.845459,2034.249756
373,0,0.725416,2.037569,0.029309,42.217335,-1034.841187,2034.250244
374,0,0.725403,2.037579,0.029284,42.214428,-1034.836182,2034.251465
375,0,0.725408,2.037560,0.029308,42.214493,-1034.832397,2034.253540
376,0,0.725424,2.037580,0.029292,42.214779,-1034.834595,2034.256470
377,0,0.725422,2.037576,0.029264,42.212887,-1034.831665,2034.261719
378,0,0.725430,2.037572,0.029289,42.215862,-1034.835693,2034.262451
379,0,0.725418,2.037565,0.029307,42.213448,-1034.833862,2034.264771
380,0,0.725414,2.037596,0.029311,42.215279,-1034.834961,2034.269531
381,0,0.725445,2.037558,0.029314,42.215736,-1034.843262,2034.268433
382,0,0.725420,2.037584,0.029296,42.215630,-1034.836426,2034.265747
383,0,0.725397,2.037573,0.029299,42.213097,-1034.835205,2034.263672
384,0,0.725438,2.037554,0.029311,42.218285,-1034.841553,2034.263184
385,0,0.725390,2.037596,0.029317,42.220680,-1034.848389,2034.256470
386,0,0.725415,2.037556,0.029271,42.219032,-1034.844849,2034.254761
387,0,0.725438,2.037576,0.029325,42.221157,-1034.841553,2034.251221
388,0,0.725427,2.037572,0.029286,42.223404,-1034.842529,2034.249756
389,0,0.725439,2.037575,0.029307,42.220623,-1034.839233,2034.247681
390,0,0.725437,2.037573,0.029305,42.221138,-1034.835571,2034.249023
391,0,0.725427,2.037578,0.029305,42.218769,-1034.833496,2034.248291
392,0,0.725406,2.037567,0.029294,42.220325,-1034.841919,2034.246460
393,0,0.725423,2.037583,0.029325,42.220417,-1034.850342,2034.248291
394,0,0.725395,2.037579,0.029314,42.220238,-1034.849487,2034.246460
395,0,0.725450,2.037569,0.029298,42.219761,-1034.854492,2034.248169
396,0,0.725400,2.037579,0.029249,42.221680,-1034.856567,2034.249512
397,0,0.725415,2.037580,0.029316,42.223045,-1034.856079,2034.249756
398,0,0.725401,2.037582,0.029323,42.221992,-1034.852173,2034.254028
399,0,0.725443,2.037581,0.029314,42.222431,-1034.844849,2034.259033
400,0,0.725419,2.037579,0.029299,42.225006,-1034.840820,2034.258789
401,0,0.725421,2.037574,0.029315,42.225849,-1034.837280,2034.260254
402,0,0.725382,2.037582,0.029278,42.226643,-1034.833130,2034.260254
403,0,0.725401,2.037578,0.029279,42.227108,-1034.834229,2034.257690
404,0,0.725409,2.037568,0.029317,42.225819,-1034.835449,2034.256470
405,0,0.725417,2.037583,0.029249,42.225285,-1034.835938,2034.257202
406,0,0.725408,2.037584,0.029324,42.220036,-1034.839233,2034.257446
407,0,0.725416,2.037587,0.029311,42.219036,-1034.837280,2034.255737
408,0,0.725392,2.037580,0.029288,42.216763,-1034.834717,2034.253174
409,0,0.725409,2.037578,0.029281,42.215683,-1034.835205,2034.254761
410,0,0.725410,2.037575,0.029325,42.216309,-1034.832397,2034.252930
411,0,0.725417,2.037606,0.029314,42.215672,-1034.827148,2034.250244
412,0,0.725421,2.037567,0.029272,42.217819,-1034.837524,2034.247192
413,0,0.725402,2.037571,0.029288,42.217136,-1034.834839,2034.248169
414,0,0.725418,2.037599,0.029285,42.221752,-1034.835938,2034.246704
415,0,0.725409,2.037580,0.029286,42.224216,-1034.830444,2034.248169
416,0,0.725387,2.037590,0.029292,42.228584,-1034.833862,2034.248291
417,0,0.725422,2.037582,0.029284,42.224480,-1034.826416,2034.250488
418,0,0.725439,2.037591,0.029284,42.225155,-1034.829346,2034.253174
419,0,0.725389,2.037575,0.029287,42.225300,-1034.831299,2034.252686
420,0,0.725391,2.037577,0.029298,42.226940,-1034.838379,2034.254517
421,0,0.725451,2.037572,0.029276,42.227402,-1034.840210,2034.252441
422,0,0.725400,2.037581,0.029285,42.225471,-1034.843140,2034.253784
423,0,0.725412,2.037573,0.029294,42.227119,-1034.848511,2034.252197
424,0,0.725418,2.037590,0.029301,42.225960,-1034.848389,2034.253418
425,0,0.725393,2.037566,0.029281,42.224392,-1034.838745,2034.252686
426,0,0.725400,2.037543,0.029239,42.222424,-1034.828003,2034.254517
427,0,0.725422,2.037542,0.029276,42.221954,-1034.822021,2034.254272
428,0,0.725401,2.037574,0.029278,42.226315,-1034.822632,2034.254517
429,0,0.725408,2.037568,0.029290,42.226181,-1034.817017,2034.251465
430,0,0.725441,2.037547,0.029271,42.224628,-1034.809692,2034.253784
431,0,0.725410,2.037555,0.029260,42.226994,-1034.816528,2034.250977
432,0,0.725418,2.037583,0.029255,42.226055,-1034.823242,2034.249512
433,0,0.725435,2.037583,0.029301,42.226578,-1034.824585,2034.248291
434,0,0.725438,2.037565,0.029283,42.223999,-1034.830688,2034.251221
435,0,0.725409,2.037549,0.029277,42.225998,-1034.834351,2034.248169
436,0,0.725405,2.037583,0.029303,42.228844,-1034.843506,2034.247192
437,0,0.725410,2.037566,0.029285,42.226181,-1034.837646,2034.252197
438,0,0.725402,2.037563,0.029260,42.229973,-1034.838745,2034.251953
439,0,0.725427,2.037572,0.029273,42.230251,-1034.841187,2034.247681
440,0,0.725446,2.037586,0.029302,42.234016,-1034.839722,2034.245483
441,0,0.725412,2.037569,0.029266,42.235558,-1034.840088,2034.240723
442,0,0.725408,2.037593,0.029281,42.236263,-1034.834473,2034.241699
443,0,0.725430,2.037582,0.029289,42.237804,-1034.834717,2034.239746
444,0,0.725421,2.037593,0.029304,42.236561,-1034.832153,2034.239014
445,0,0.725415,2.037585,0.029304,42.234344,-1034.830933,2034.236938
446,0,0.725422,2.037583,0.029269,42.233734,-1034.824829,2034.238525
447,0,0.725432,2.037579,0.029290,42.230839,-1034.823730,2034.239258
448,0,0.725434,2.037571,0.029297,42.231991,-1034.829956,2034.240234
449,0,0.725451,2.037561,0.029275,42.232719,-1034.831787,2034.240479
450,0,0.725400,2.037570,0.029273,42.233074,-1034.840576,2034.240967
451,0,0.725402,2.037576,0.029271,42.233273,-1034.838989,2034.242676
452,0,0.725406,2.037586,0.029306,42.230743,-1034.835693,2034.242676
453,0,0.725397,2.037559,0.029273,42.233921,-1034.834595,2034.247192
454,0,0.725393,2.037598,0.029306,42.232540,-1034.830811,2034.247192
455,0,0.725426,2.037595,0.029314,42.234802,-1034.827881,2034.251709
456,0,0.725447,2.037556,0.029269,42.235889,-1034.819824,2034.251709
457,0,0.725458,2.037577,0.029296,42.239922,-1034.821167,2034.249023
458,0,0.725452,2.037587,0.029315,42.240257,-1034.818237,2034.248291
459,0,0.725425,2.037568,0.029298,42.237240,-1034.812378,2034.245728
460,0,0.725428,2.037570,0.029284,42.239483,-1034.813232,2034.245972
461,0,0.725405,2.037588,0.029288,42.235947,-1034.814941,2034.244507
462,0,0.725423,2.037582,0.029296,42.233692,-1034.818726,2034.243164
463,0,0.725416,2.037586,0.029312,42.230659,-1034.821289,2034.242920
464,0,0.725436,2.037551,0.029288,42.227226,-1034.818481,2034.242432
465,0,0.725424,2.037560,0.029300,42.224533,-1034.822388,2034.245728
466,0,0.725429,2.037574,0.029311,42.229378,-1034.823486,2034.246216
467,0,0.725409,2.037572,0.029275,42.226116,-1034.814575,2034.246704
468,0,0.725417,2.037566,0.029290,42.229473,-1034.820557,2034.246460
469,0,0.725411,2.037557,0.029276,42.236183,-1034.821655,2034.248291
470,0,0.725426,2.037574,0.029324,42.239815,-1034.824097,2034.248779
471,0,0.725422,2.037564,0.029302,42.238171,-1034.818481,2034.249268
472,0,0.725436,2.037565,0.029296,42.241547,-1034.818481,2034.248169
473,0,0.725412,2.037580,0.029321,42.238510,-1034.816772,2034.248169
474,0,0.725480,2.037571,0.029309,42.241478,-1034.821777,2034.245239
475,0,0.725400,2.037619,0.029328,42.238091,-1034.821167,2034.241455
476,0,0.725481,2.037567,0.029310,42.244839,-1034.828125,2034.244263
477,0,0.725394,2.037604,0.029298,42.242771,-1034.834106,2034.239258
478,0,0.725439,2.037583,0.029291,42.242767,-1034.830444,2034.243164
479,0,0.725393,2.037580,0.029297,42.240734,-1034.833740,2034.238159
480,0,0.725433,2.037581,0.029333,42.237953,-1034.837036,2034.241699
481,0,0.725413,2.037573,0.029279,42.236954,-1034.833618,2034.240479
482,0,0.725404,2.037586,0.029324,42.228821,-1034.822998,2034.245483
483,0,0.725464,2.037543,0.029315,42.232677,-1034.820190,2034.244019
484,0,0.725383,2.037581,0.029312,42.228424,-1034.816528,2034.246216
485,0,0.725477,2.037543,0.029293,42.232407,-1034.819214,2034.246948
486,0,0.725407,2.037575,0.029302,42.230492,-1034.810669,2034.250977
487,0,0.725425,2.037592,0.029325,42.232094,-1034.804688,2034.252686
488,0,0.725468,2.037552,0.029269,42.232738,-1034.803833,2034.254272
489,0,0.725437,2.037583,0.029303,42.234207,-1034.803467,2034.257202
490,0,0.725441,2.037578,0.029273,42.239506,-1034.809814,2034.258179
491,0,0.725383,2.037582,0.029326,42.233891,-1034.808472,2034.262451
492,0,0.725485,2.037560,0.029272,42.238239,-1034.816040,2034.260498
493,0,0.725398,2.037595,0.029337,42.234703,-1034.814575,2034.262939
494,0,0.725431,2.037540,0.029260,42.235165,-1034.814209,2034.257690
495,0,0.725458,2.037565,0.029338,42.234154,-1034.825195,2034.255493
496,0,0.725414,2.037584,0.029296,42.235332,-1034.826050,2034.248169
497,0,0.725486,2.037559,0.029316,42.235504,-1034.830933,2034.247192
498,0,0.725429,2.037578,0.029352,42.235115,-1034.826782,2034.246460
499,0,0.725429,2.037581,0.029305,42.237961,-1034.820557,2034.244263
500,0,0.725459,2.037565,0.029341,42.234138,-1034.822632,2034.243774
501,0,0.725404,2.037601,0.029307,42.233425,-1034.810669,2034.243530
502,0,0.725457,2.037564,0.029333,42.232552,-1034.818726,2034.245728
503,0,0.725420,2.037601,0.029277,42.230320,-1034.802612,2034.244995
504,0,0.725441,2.037584,0.029323,42.231438,-1034.807373,2034.248291
505,0,0.725413,2.037568,0.029342,42.231762,-1034.810791,2034.250244
506,0,0.725431,2.037602,0.029311,42.236221,-1034.816650,2034.251709
507,0,0.725451,2.037563,0.029368,42.229824,-1034.808105,2034.258789
508,0,0.725437,2.037592,0.029295,42.232689,-1034.810669,2034.258179
509,0,0.725463,2.037565,0.029347,42.229691,-1034.810059,2034.264771
510,0,0.725420,2.037573,0.029296,42.229416,-1034.809937,2034.263794
511,0,0.725431,2.037598,0.029340,42.235374,-1034.815308,2034.263428
512,0,0.725424,2.037575,0.029311,42.232620,-1034.819214,2034.262451
513,0,0.725456,2.037598,0.029297,42.240063,-1034.824463,2034.257446
514,0,0.725425,2.037578,0.029356,42.239532,-1034.831543,2034.255981
515,0,0.725389,2.037591,0.029291,42.238850,-1034.826416,2034.247681
516,0,0.725478,2.037575,0.029350,42.241680,-1034.825928,2034.252197
517,0,0.725428,2.037593,0.029281,42.237183,-1034.813232,2034.244751
518,0,0.725465,2.037597,0.029336,42.235424,-1034.808716,2034.251709
519,0,0.725453,2.037564,0.029317,42.232788,-1034.812012,2034.253418
520,0,0.725430,2.037606,0.029333,42.234184,-1034.803223,2034.250977
521,0,0.725495,2.037541,0.029338,42.225056,-1034.800415,2034.261719
522,0,0.725408,2.037589,0.029290,42.230289,-1034.807007,2034.255493
523,0,0.725467,2.037581,0.029369,42.224392,-1034.801270,2034.263672
524,0,0.725448,2.037561,0.029288,42.226532,-1034.807861,2034.259766
525,0,0.725483,2.037580,0.029353,42.227184,-1034.811768,2034.263184
526,0,0.725423,2.037575,0.029296,42.226669,-1034.807007,2034.265259
527,0,0.725452,2.037602,0.029336,42.232918,-1034.815674,2034.264771
528,0,0.725464,2.037578,0.029335,42.232635,-1034.812988,2034.270508
529,0,0.725430,2.037594,0.029288,42.234573,-1034.818970,2034.262451
530,0,0.725495,2.037580,0.029373,42.233562,-1034.812500,2034.269043
531,0,0.725425,2.037593,0.029297,42.238842,-1034.821777,2034.257690
532,0,0.725476,2.037570,0.029343,42.238659,-1034.815308,2034.258545
533,0,0.725435,2.037573,0.029306,42.234306,-1034.820068,2034.257690
534,0,0.725459,2.037609,0.029376,42.236099,-1034.824341,2034.252930
535,0,0.725433,2.037576,0.029298,42.231583,-1034.818359,2034.254272
536,0,0.725457,2.037603,0.029303,42.230530,-1034.823608,2034.251953
537,0,0.725447,2.037575,0.029337,42.228031,-1034.822144,2034.257446
538,0,0.725467,2.037605,0.029321,42.225441,-1034.820068,2034.252441
539,0,0.725436,2.037588,0.029339,42.222218,-1034.814819,2034.259766
540,0,0.725448,2.037578,0.029278,42.224766,-1034.817627,2034.261475
541,0,0.725453,2.037633,0.029351,42.232914,-1034.818359,2034.266724
542,0,0.725493,2.037607,0.029331,42.250740,-1034.826050,2034.278442
543,0,0.725489,2.037599,0.029335,42.278107,-1034.842407,2034.293945
544,0,0.725439,2.037615,0.029325,42.321930,-1034.867310,2034.308472
545,0,0.725484,2.037631,0.029315,42.390896,-1034.906860,2034.326294
546,0,0.725491,2.037703,0.029323,42.487633,-1034.954468,2034.342041
547,0,0.725516,2.037671,0.029270,42.622536,-1035.037109,2034.352539
548,0,0.725455,2.037789,0.029355,42.792919,-1035.136719,2034.353027
549,0,0.725596,2.037845,0.029294,42.997116,-1035.242798,2034.357544
550,0,0.725689,2.037965,0.029293,43.256916,-1035.375366,2034.359009
551,0,0.725731,2.038035,0.029262,43.566612,-1035.531250,2034.366089
552,0,0.725677,2.038096,0.029320,43.922607,-1035.706909,2034.370361
553,0,0.725577,2.038252,0.029385,44.324589,-1035.899780,2034.375610
554,0,0.725682,2.038320,0.029301,44.785229,-1036.133423,2034.370850
555,0,0.725617,2.038365,0.029340,45.296314,-1036.374390,2034.359253
556,0,0.725622,2.038316,0.029246,45.867870,-1036.646729,2034.332764
557,0,0.725629,2.038326,0.029373,46.471325,-1036.949097,2034.301514
558,0,0.725748,2.038294,0.029197,47.093113,-1037.238647,2034.278687
559,0,0.725689,2.038358,0.029295,47.733395,-1037.543579,2034.268677
560,0,0.725720,2.038318,0.029245,48.389835,-1037.850098,2034.263794
561,0,0.725657,2.038328,0.029276,49.045898,-1038.174805,2034.271484
562,0,0.725614,2.038273,0.029257,49.711945,-1038.497192,2034.270264
563,0,0.725677,2.038287,0.029214,50.383430,-1038.826416,2034.261963
564,0,0.725534,2.038313,0.029303,51.054665,-1039.155029,2034.257690
565,0,0.725594,2.038254,0.029224,51.743458,-1039.488770,2034.248169
566,0,0.725530,2.038275,0.029296,52.416691,-1039.808350,2034.254517
567,0,0.725579,2.038256,0.029209,53.107639,-1040.156250,2034.252930
568,0,0.725543,2.038262,0.029274,53.795811,-1040.490112,2034.261475
569,0,0.725551,2.038182,0.029218,54.502029,-1040.826660,2034.269043
570,0,0.725512,2.038150,0.029245,55.207355,-1041.170776,2034.279297
571,0,0.725426,2.038181,0.029225,55.910843,-1041.506348,2034.278198
572,0,0.725592,2.038176,0.029210,56.627609,-1041.847168,2034.274292
573,0,0.725489,2.038158,0.029247,57.350616,-1042.200439,2034.280273
574,0,0.725471,2.038134,0.029196,58.085850,-1042.558960,2034.272705
575,0,0.725552,2.038150,0.029202,58.814499,-1042.909912,2034.263794
576,0,0.725608,2.038144,0.029173,59.551254,-1043.264771,2034.257935
577,0,0.725508,2.038202,0.029216,60.295471,-1043.630981,2034.249512
578,0,0.725492,2.038109,0.029194,61.038544,-1043.992310,2034.251709
579,0,0.725419,2.038179,0.029214,61.795795,-1044.366455,2034.242188
580,0,0.725505,2.038191,0.029192,62.534840,-1044.734741,2034.233154
581,0,0.725513,2.038238,0.029125,63.291393,-1045.101196,2034.218018
582,0,0.725512,2.038176,0.029284,64.045387,-1045.460083,2034.220947
583,0,0.725379,2.038211,0.029161,64.795090,-1045.813843,2034.213501
584,0,0.725504,2.038200,0.029184,65.547684,-1046.173340,2034.212158
585,0,0.725459,2.038244,0.029183,66.285957,-1046.520264,2034.214478
586,0,0.725470,2.038252,0.029237,67.040726,-1046.877075,2034.209961
587,0,0.725470,2.038186,0.029200,67.779274,-1047.223511,2034.215210
588,0,0.725395,2.038249,0.029162,68.514313,-1047.582642,2034.210693
589,0,0.725583,2.038258,0.029243,69.246895,-1047.933105,2034.218262
590,0,0.725355,2.038321,0.029132,69.964317,-1048.275879,2034.211426
591,0,0.725535,2.038162,0.029251,70.694260,-1048.639893,2034.227905
592,0,0.725330,2.038198,0.029123,71.404991,-1048.987671,2034.222900
593,0,0.725528,2.038226,0.029146,72.127655,-1049.350708,2034.223022
594,0,0.725503,2.038194,0.029101,72.837921,-1049.700317,2034.223755
595,0,0.725413,2.038209,0.029170,73.555855,-1050.060303,2034.224243
596,0,0.725474,2.038161,0.029126,74.266388,-1050.406860,2034.223999
597,0,0.725527,2.038174,0.029047,74.970688,-1050.744995,2034.214722
598,0,0.725564,2.038192,0.029135,75.685135,-1051.085938,2034.208984
599,0,0.725447,2.038146,0.029174,76.390419,-1051.416626,2034.206665
600,0,0.725523,2.038168,0.029174,77.105705,-1051.765503,2034.208252
601,0,0.725527,2.038128,0.029087,77.810822,-1052.113037,2034.205444
602,0,0.725516,2.038173,0.029138,78.514694,-1052.438110,2034.199463
603,0,0.725489,2.038098,0.029181,79.231392,-1052.770996,2034.202148
604,0,0.725458,2.038061,0.029117,79.943718,-1053.124634,2034.196655
605,0,0.725470,2.038125,0.029204,80.650414,-1053.458252,2034.194946
606,0,0.725480,2.038114,0.029085,81.370491,-1053.803345,2034.183228
607,0,0.725480,2.038119,0.029226,82.085602,-1054.156006,2034.192383
608,0,0.725453,2.038069,0.029069,82.806015,-1054.501465,2034.194946
609,0,0.725478,2.038120,0.029214,83.525528,-1054.854736,2034.204224
610,0,0.725449,2.038052,0.029120,84.244736,-1055.185669,2034.203247
611,0,0.725430,2.038109,0.029194,84.975555,-1055.549683,2034.207642
612,0,0.725372,2.038102,0.029199,85.700668,-1055.885742,2034.209229
613,0,0.725443,2.038064,0.029158,86.430000,-1056.227173,2034.209961
614,0,0.725360,2.038118,0.029274,87.160530,-1056.587891,2034.209473
615,0,0.725461,2.038082,0.029168,87.902695,-1056.929810,2034.199463
616,0,0.725343,2.038150,0.029265,88.635056,-1057.284912,2034.196655
617,0,0.725439,2.038123,0.029100,89.372795,-1057.640137,2034.187988
618,0,0.725384,2.038194,0.029190,90.098381,-1057.984253,2034.182983
619,0,0.725383,2.038173,0.029159,90.836540,-1058.343262,2034.181641
620,0,0.725469,2.038149,0.029099,91.568565,-1058.706909,2034.177734
621,0,0.725322,2.038213,0.029156,92.291779,-1059.053589,2034.180908
622,0,0.725540,2.038161,0.029060,93.033432,-1059.422607,2034.172241
623,0,0.725350,2.038224,0.029146,93.752151,-1059.770020,2034.175171
624,0,0.725487,2.038165,0.029016,94.485153,-1060.121826,2034.167480
625,0,0.725492,2.038217,0.029111,95.209373,-1060.478882,2034.173462
626,0,0.725451,2.038184,0.029055,95.931244,-1060.815430,2034.173706
627,0,0.725524,2.038165,0.029098,96.660873,-1061.176758,2034.175171
628,0,0.725455,2.038150,0.029140,97.380859,-1061.511230,2034.180664
629,0,0.725546,2.038096,0.029021,98.113243,-1061.861084,2034.182251
630,0,0.725475,2.038145,0.029133,98.824341,-1062.208496,2034.198486
631,0,0.725532,2.038121,0.028992,99.544403,-1062.549683,2034.187744
632,0,0.725422,2.038165,0.029128,100.265419,-1062.893188,2034.198486
633,0,0.725419,2.038121,0.029061,100.993263,-1063.242920,2034.193481
634,0,0.725520,2.038128,0.029059,101.706818,-1063.596191,2034.194702
635,0,0.725466,2.038143,0.029040,102.429039,-1063.940308,2034.190918
636,0,0.725507,2.038097,0.029077,103.155815,-1064.289062,2034.186646
637,0,0.725471,2.038090,0.029110,103.874702,-1064.638916,2034.189209
638,0,0.725503,2.038088,0.028970,104.601028,-1064.991577,2034.182983
639,0,0.725420,2.038148,0.029083,105.314560,-1065.335938,2034.187134
640,0,0.725455,2.038132,0.029057,106.043777,-1065.682007,2034.176636
641,0,0.725511,2.038101,0.029082,106.769913,-1066.032959,2034.177246
642,0,0.725369,2.038124,0.029022,107.485321,-1066.368408,2034.174438
643,0,0.725485,2.038125,0.029047,108.214508,-1066.721313,2034.167480
644,0,0.725430,2.038090,0.029035,108.930374,-1067.044189,2034.173218
645,0,0.725350,2.038134,0.029040,109.661598,-1067.389893,2034.166138
646,0,0.725399,2.038080,0.029019,110.376587,-1067.725342,2034.171387
647,0,0.725382,2.038062,0.028956,111.102020,-1068.075317,2034.169922
648,0,0.725439,2.038115,0.029040,111.830818,-1068.430176,2034.167236
649,0,0.725395,2.038081,0.029107,112.551811,-1068.775269,2034.172119
650,0,0.725399,2.038152,0.029101,113.282578,-1069.152710,2034.157715
651,0,0.725509,2.038071,0.029045,113.998161,-1069.493774,2034.172974
652,0,0.725314,2.038176,0.029131,114.724304,-1069.846924,2034.158203
653,0,0.725447,2.038081,0.029182,115.452583,-1070.198608,2034.161377
654,0,0.725253,2.038165,0.029160,116.174088,-1070.546753,2034.156128
655,0,0.725351,2.038169,0.029092,116.901550,-1070.909790,2034.150879
656,0,0.725348,2.038113,0.029156,117.622780,-1071.243408,2034.159180
657,0,0.725238,2.038236,0.029250,118.353294,-1071.593262,2034.142700
658,0,0.725360,2.038117,0.029175,119.081871,-1071.933105,2034.158447
659,0,0.725184,2.038246,0.029171,119.800583,-1072.289551,2034.142944
660,0,0.725382,2.038156,0.029146,120.526070,-1072.631714,2034.149414
661,0,0.725331,2.038213,0.029116,121.243408,-1072.965088,2034.146973
662,0,0.725300,2.038222,0.029187,121.969032,-1073.310181,2034.146729
663,0,0.725351,2.038151,0.029089,122.687798,-1073.664429,2034.155151
